Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003]
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,36.7861372069156,36.7861372069156,36.7861372069156,36.7861372069156,36.6282466250888,36.075629588695,36.063787795058,36.063787795058,35.3532801768375,35.1164443040973,34.7217178495303,34.5638272677035,34.5638272677035,34.5638272677035,33.9377911107602,33.918844240941,30.3718323202021,30.3244651456541
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,0.0917102782590997,0.0863708658445985,0.0878648826976838,0.100852012908094,0.104828442784625,0.110984851413355,0.105611912927655,0.10526663374039,0.0815825278816338,0.0822944265570223,0.0673404269143053,0.0556447930421438,0.0550414138211168,0.0522096226093562,0.0548529677342034,0.0591012806242944,0.0589111202076196
Niger,NER,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,4.99,5.03,5.13,5.33,5.48,5.63,5.9,4.96,4.65,5.47,5.51,5.3,5.45,5.38,5.54,5.88,5.65
Niger,NER,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,24.0603681542742,26.7311182124669,29.6877361441591,24.1928642321406,21.1058769259488,17.3236996375497,15.3026641593997,14.2675721551015,13.7182545731922,14.0257360788535,16.1164113346651,15.0826315263175
Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,80.83,82,82.01,80.25,78.88,78.08,78.7,72.71,77.23,80.67,83.25,86.06,86.17,87.43,87.54,86.99,86.97
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,..,..,0.852372305991948,0.862177311123392,0.871982316254835,0.881787321386279,0.891592326517723,0.901397331649167,0.911202336780611,0.921007341912055,0.930812347043499,0.940617352174943,0.950422357306387,0.960227362437831,0.970032367569274,0.979837372700718,0.989642377832162,0.999447382963606,1.00925238809505,1.01905739322649
Niger,NER,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,73.8087942857143,69.4717428571429,45.1796857142857,49.92,49.1857142857143,43.1857142857143,41.5098412685714,39.8339682542857,38.1580952371429,36.4822222228571,34.8063492057143,33.1304761914286,31.4546031742857,29.77873016,28.1028571428571,27.2900840342857,26.4773109257143
Niger,NER,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,11.0209377133,10.3733404437,6.7461134812,7.4539249147,7.3442832765,6.4483788396,6.1981418278,5.9479048161,5.6976678043,5.4474307926,5.1971937808,4.9469567691,4.6967197573,4.4464827455,4.1962457338,4.0748845613,3.9535233889
Niger,NER,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,18.1990211559394,18.1990211559394,18.1990211559394,17.3170925144857,17.3170925189084,17.3170925189084,17.3171351250111,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,0.566281684535888,0.770325853344179,1.2248965291495,0.829542043919237,0.51409757833021,0.647390678239711,2.54737099325433,3.29856875686965,2.68424758431546,1.56613173904038,0.276245491666594,0.198066437714302,0.239967038096004,0.289319628998703,0.236554811908501,0.185013034909446,0.0831844284937863,0.0204776015873112
Niger,NER,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,0.753295668549906,0.90293453724605,0.90293453724605,0,0,1.02389078498294,1.16731517509728,1.31578947368421,0.892857142857143,0.917431192660551,0.873362445414847,0,0
Niger,NER,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,41.6195856873823,55.7562076749436,53.2731376975169,63.6591478696742,74.5614035087719,68.9419795221843,73.1517509727626,75.8771929824561,67.8571428571429,76.605504587156,68.9956331877729,74.6341463414634,76.2886597938144
Sierra Leone,SLE,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7055971183153,53.1539207536714,55.6612635078969,54.4524799113328,52.6596009975062,51.430174563591,50.2039346079246,55.8309781102799,52.8126904959823,52.2683568855639,49.4135494596841
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,0.111845310494787,0.109396930895247,0.122434651822005,0.124100721098918,0.12440577803659,0.161048903993304,0.149321036054431,0.12668321320845,0.111911210484075,0.0870011304529412,0.0830691862392875,0.0853738192843891,0.0841869468812356,0.101552999096687,0.0791788742451299,0.0957832023705388,0.102786314903423
Sierra Leone,SLE,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,5.4,5.51,5.68,6,6.18,4.92,5,5.78,6.46,6.55,6.77,6.95,7.29,7.97,7.97,8.49,9.06
Sierra Leone,SLE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,75.44,75.95,74.61,73.6,75,73.88,75.67,79.06,81,84.89,86.14,86.03,86.35,84.37,88.13,86.58,86.53
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,..,..,35.1188694929343,35.3922139096703,35.6655583264062,35.9389027431422,36.2122471598781,36.485591576614,36.7588805763369,37.0321695760599,37.3054585757828,37.5787475755057,37.8520365752286,38.1253394292048,38.3986422831809,38.6719451371571,38.9452479911333,39.2185508451094,39.4918536990856,39.7651565530618
Sierra Leone,SLE,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.1297125,0.1268
Sierra Leone,SLE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4957943925,0.4849065421,0.4740186916
Sierra Leone,SLE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.09579596628128,5.09579596628128,3.29695591552035,3.29695591552035,3.2969497958773,3.2969497958773,3.29728394383981,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,7.09760404841622,6.74401980220744,7.09300190469732,10.8811225442366,12.3309116550358,8.89947201260902,7.02280060144278,6.21388887017615,7.62131585985332,8.91294035010067,8.58482948286979,9.88601193725792,9.63537697026882,10.2595666314459,8.55168857047584,9.96843000732251,11.1326979834415,12.7688004361916
Sierra Leone,SLE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,60.9756097560976,65.3569452130603,64.1097390352211,66.099513068786,87.3775905260761,87.3820547383227,66.6608575736681,69.0148152418286,30,10.1941747572816,22.488038277512,14.1068447412354,11.142061281337
Sierra Leone,SLE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,44.6163919620682,44.3776247459923,44.1379543915105,43.8982840370287,43.6586136825469,43.418943328065,43.1792729735832,42.9396026191014,42.3318965906525,42.4602619101377,42.2205915556559,41.9809212011741,41.7412508466923,41.1135696545496,40.4959358771732,39.8670128697223,39.2380898622714,38.6881914653421
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,0.207941598929037,0.206574427397636,0.210247448696176,0.205875529808095,0.222485182807618,0.210766396959418,0.219476159755669,0.206545255699557,0.176447649743756,0.153179319927078,0.13490169859303,0.141821193230026,0.1416705685382,0.149154194436092,0.143510925084179,0.13242657770449,0.100712708225889
Tanzania,TZA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,6.19,6.49,6.74,7.1,7.46,7.73,8.31,8.48,8.78,9.09,9.31,9.56,9.92,10.51,10.82,11.03,11.46
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,14.3806169518921,14.8811091233319,14.9068381124417,12.5825187708829,10.6103689831275,9.28773904369955,9.7994096820553,9.85655209775965,10.4394200299814,10.0671197766289,9.17335775455157,6.98979239279108
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,85.22,85.24,84.92,85.7,84.62,85.37,85.39,86.15,88.47,89.73,90.92,90.31,90.79,90.5,90.75,91.55,92.41
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,..,..,51.642582975841,52.1720478663355,52.70151275683,53.2309776473245,53.7604425378189,54.2899074283134,54.7098690449311,55.1298306615489,55.5497922781666,55.9697538947844,56.3897155114021,56.8096748701739,57.2296342289456,57.6495935877173,58.069552946489,58.4895123052608,58.9094716640325,59.3294310228042
Tanzania,TZA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857,6.17142857142857
Tanzania,TZA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102
Tanzania,TZA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,31.1556973146243,31.0483439026671,31.0483439026671,30.9920895541659,30.9703296098506,30.9703296098506,30.8434525614166,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,1.13855120907262,1.00199192590608,0.924132384827064,1.08296503780097,1.22763161027945,1.00405303401142,1.10052111204796,1.68635648152553,2.23564052471071,2.6466016924928,1.38160941478819,0.670097890812004,0.201168806555323,0.832882687502127,0.915478216170205,0.606797023202419,0.679480522858737,0.956836955784116
Tanzania,TZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,34.154090548054,42.2897571956906,29.5068170341693,32.1882268742172,39.7997251129001,51.6875237011756,55.7899177388737,60.4237867395762,60.3728489483748,41.6763341067285,50.014064697609,60.2456560814859,95.8631064309891
Tanzania,TZA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0.432900432900433,0.860420650095602,0.696055684454756,1.15330520393812,2.57639304973038,2.74539300488906
Bangladesh,BGD,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,76.0620726741953,75.6318660213567,73.7673811170008,73.2989936237228,72.9984635476684,72.3994776062073,71.5602673427057,71.2760236613659,70.0852731044019,70.1236844126911,70.9917799800261,71.0301912883153,71.0839671199201,71.1838365214719,71.2913881846816,71.5295382960744,71.6217254359684,71.6601367442575
Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,0.548224196802713,0.50982391901986,0.490376738268744,0.465501757675485,0.457390879055986,0.409268211026216,0.39342948638202,0.381285779630454,0.362290353952064,0.340855944444599,0.305030148225566,0.285927829584482,0.263570649068447,0.251702276981285,0.232129713068738,0.219973061310162,0.209738657425867
Bangladesh,BGD,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,2.36,2.3,2.5,2.61,2.69,2.66,2.73,2.77,2.85,2.93,2.94,2.94,2.98,3.05,3.05,3.1,3.2
Bangladesh,BGD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,73.7689379450086,72.8616719317204,72.6837803852608,71.6488390867616,70.969404481067,69.0060269775615,67.5800380220186,66.4171254531215,65.3308779541877,63.3403529134445,62.4846473380633,62.3942704009831
Bangladesh,BGD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,24.75,26.88,28.36,30.49,31.93,35.32,37.08,37.31,38.41,40.28,43.1,45.2,47.19,48.69,50.66,52.05,52.62
Bangladesh,BGD,Forest area (% of land area),AG.LND.FRST.ZS,..,..,14.4687716063609,14.4687716063609,14.4687716063609,14.4687716063609,14.4687716063609,14.4687716063609,14.4763647537835,14.4839579012061,14.4915510486287,14.4991441960513,14.5067373434739,14.5313098256127,14.5558830759776,14.5804555581163,14.6050280402551,14.6296005223938,14.6541730045325,14.6787454866713
Bangladesh,BGD,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,..,..,..,..,..
Bangladesh,BGD,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,5.7233394816,..,..,..,..,..
Bangladesh,BGD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.88855578041463,4.88855578041463,4.88855578041463,4.88855578041463,4.88864858128713,4.88864858128713,4.88867647961894,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,0.278951688023257,0.359684398834903,0.518595805837105,0.483708671317465,0.501491031285637,0.77247400906142,0.893874567533153,0.902213141109321,1.23138481052653,1.1848757765208,0.848277730628881,0.804729858470398,0.775485841680275,0.845182140315238,0.885421294088953,0.60869584429214,0.48900662392645,0.471376666284202
Bangladesh,BGD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,1.2268899018827,1.31972423672665,1.94653614457831,1.60001647378609,1.9749507394741,1.78720274577102,1.12166124216586,2.77631655853644,2.41573939687147,2.53631776776946,2.83207925284531,3.03447717052222,3.79971590909091
Bangladesh,BGD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,1.6895155140567,1.9697376667562,2.30609939759036,1.92743297228285,1.87303241002876,1.89262074037754,2.93729994351346,3.21468233093693,2.38993710691824,0.934611086654702,0.616326993609861,0,0
Bolivia,BOL,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,34.8813809655682,34.8813809655682,34.8259946459891,34.6053724729992,34.7872242222838,34.7650696944521,34.8029170128312,34.8361488045786,34.755838641189,34.6690667405151,34.6312194221361,34.7761469583679,34.6026031570202,34.51490815102,34.2582848703037,34.119819071356,33.8013477337764,33.829040893566
Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,1.89686699834282,2.00139481991421,1.98941317383282,1.95418369139008,1.87194239078256,1.86956344707675,1.74433500867543,1.64810780065823,1.59769214871903,1.48386964995485,1.39285229985285,1.32684340471035,1.24393068131424,1.17682030081501,1.07172703003597,1.02969970539283,1.00249762389359
Bolivia,BOL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,3.82,3.99,4.09,4.13,4.08,4.17,4.11,4.13,4.17,4.05,3.91,3.89,3.94,3.78,3.8,3.67,3.74
Bolivia,BOL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,84.1532899868775,84.1808992754079,83.5255730340785,82.995621325459,82.320428678723,80.9594174797321,82.6045009456111,82.0478658632133,85.9585275210356,83.2741378211675,81.6247071695969,81.9913361304719
Bolivia,BOL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,8.67,7.37,7.27,7.95,8.02,10.55,12.06,12.8,13.54,15.34,16.21,17.85,20.27,21.48,23.13,25.23,26.31
Bolivia,BOL,Forest area (% of land area),AG.LND.FRST.ZS,..,..,46.9249146127573,47.1095356780209,47.3121388350411,47.5327425459245,47.7713283485646,48.0266038955045,48.2220788331949,48.4175537708853,48.6130287085756,48.808503646266,49.0039785839564,49.1900193852119,49.3760601864673,49.5621009877227,49.7481417889781,49.9341825902335,50.120223391489,50.3062641927444
Bolivia,BOL,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.0473,..
Bolivia,BOL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.687973640856672,0.683277586392092,0.678311949818781,0.673346313212521,0.66838067660626,0.663415040032949
Bolivia,BOL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1689670094,1.1604716841,1.1519763589,1.1434810336,1.1349857083
Bolivia,BOL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.8655681180118,30.8655681180118,30.8655681180118,30.8655681180118,30.8654914952935,30.8654914952935,30.8655154573011,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,1.90489977621452,2.28723101948041,3.66688839869185,3.77909077510306,2.24908778689879,2.77369234105383,7.00388841362073,8.6207233668106,8.73474664455794,8.64479259828381,5.91940228359531,4.32156237779955,7.91966726363631,10.2712416950583,10.1062751823973,8.0124075489339,5.22360000350152,2.36599371797222
Bolivia,BOL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,31.4024390243902,28.0068532267276,32.1760694358338,32.3064874037332,34.196675900277,33.9530765825587,39.4870119261559,41.3787175520028,41.698639693059,41.8679245283019,41.2581699346405,48.7066106566438,47.1144967682364
Bolivia,BOL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,3.98915063539103,3.93992666633181,3.88065698930132,3.85450680596715,3.75083168416294,3.80719985936009,3.73217137977799,3.74802350695665,3.71289366618112,3.63654628559948,3.68777939625295,3.70586167060124,3.55818976342358,3.55417148023507,3.54914862624943,3.53910291827817,3.49389723240745,3.4245818474057
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,2.36104083450537,2.38970672389112,2.3797176232848,2.31730464010663,2.315505548237,2.29223420823191,2.29026379382049,2.3564129108806,2.30683721640416,2.29575309921336,2.31178413945947,2.26537651652585,2.23063452975521,2.11770679453358,2.051462096332,1.86397673024349,1.75110830819722
"Egypt, Arab Rep.",EGY,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,3.41,3.59,3.67,3.64,3.46,3.63,3.62,3.8,3.77,3.66,3.88,3.97,4.11,4.12,4.17,3.79,3.62
"Egypt, Arab Rep.",EGY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,97.9289297878435,98.4600911878015,96.8168002322124,96.7923892019965,97.2117611349725,96.4016631382531,96.1621091449021,96.0404793831894,96.2809918818507,96.2311519534118,96.817362763748,94.9735800017942
"Egypt, Arab Rep.",EGY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,5.3,5.23,5.1,5.31,5.45,5.59,5.49,5.5,5.53,5.57,5.9,6.17,6.05,6.22,6.48,7.57,7.45
"Egypt, Arab Rep.",EGY,Forest area (% of land area),AG.LND.FRST.ZS,..,..,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0486413179968858,0.052101059822191,0.0555608016474961,0.0590205434728013,0.0624802852981064,0.0659400271234115,0.0652940881008589,0.0646481490783063,0.0640022100557537,0.0633562710332011,0.0627103320106484,0.0620643929880958,0.0614184539655432
"Egypt, Arab Rep.",EGY,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,7750,7750,7750,6065,6090,6070,7300,7230,7165,7380,7212.3,7044.6,6876.9,6709.2,6541.5,6373.8,6206.1
"Egypt, Arab Rep.",EGY,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,141.1657559199,141.1657559199,141.1657559199,110.4735883424,110.9289617486,110.5646630237,132.9690346084,131.693989071,130.5100182149,134.4262295082,131.3715846995,128.3169398907,125.262295082,122.2076502732,119.1530054645,116.0983606557,113.043715847
"Egypt, Arab Rep.",EGY,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,11.5507964884314,11.5507964884314,11.5507964884314,11.5507964884314,11.5507970192091,11.5507970192091,11.551153494537,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,2.06702961376104,3.88152374852242,5.19090680036856,3.86444484156415,2.1265412418349,2.91933377486346,5.84091032331086,6.9373664562965,7.69734640387859,8.76978196475624,6.58241471619044,6.44294244447156,10.9523632442193,9.27780883997151,10.6281660765527,10.3909790533718,8.58579057977705,6.87565261030267
"Egypt, Arab Rep.",EGY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,8.25928551410343,8.87090779127949,8.88188039274026,8.87941297956605,9.32683633406604,10.0479577100193,10.0690647482014,11.9009462759463,13.0593227788922,11.7332570814595,12.1409513294691,12.9981539798024,14.0644863053276
"Egypt, Arab Rep.",EGY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,60.2198569213538,60.2198133654425,60.2435646561437,60.2839387997403,60.3990999566123,60.4317248477225,60.4495508191538,60.4394606466455,60.4206256579633,60.4300431523044,60.3974182611942,60.5639061075814,60.4593046525785,60.4132261981239,60.5094191760365,60.5834137744308,60.6671622062499,60.6247834817149
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,1.77592267295201,1.7910328783681,1.71349676149416,1.63991513931259,1.63132108294725,1.64246765444748,1.52767490656836,1.49820250759146,1.39687530935886,1.3380314013228,1.27887270787419,1.18035876466035,1.12360191111846,1.03653798248985,0.98426456510395,0.95547292434205,0.905455813784659
India,IND,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,4.28,4.4,4.47,4.54,4.82,5.08,5.11,5.29,5.28,5.34,5.5,5.43,5.31,5.39,5.52,5.73,5.84
India,IND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,73.5769790878008,72.2854586440549,72.419079459491,71.4717185048681,71.4046951586205,71.1434979201925,69.0051215885826,67.8834329697327,66.8056737084907,65.9898036089149,65.5837437121253,64.5192394352755
India,IND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,32.93,32.82,32.41,33.02,33.4,33.85,34.85,34.75,35.01,36.16,37.41,39.37,41.53,43.16,44.16,44.92,45.63
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,..,..,24.270228273336,24.1806275414622,24.0910268095884,24.0014260777145,23.9118253458407,23.8222246139668,23.732623882093,23.6430231502191,23.5534224183453,23.4638216864714,23.3742209545976,23.3101483591698,23.246075763742,23.1820031683142,23.1179305728864,23.0538579774586,22.9897853820307,22.9257127866029
India,IND,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.5221265560166,44.2655532503458,44.008979944675,43.7524066390041,43.4958333333333,43.2392600276625,45.3374460580913
India,IND,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.4920928322,66.1111059766,65.730119121,65.3491322654,64.9681454097,64.5871585541,64.2061716985,67.3217775724
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.39560904389773,4.39560904389773,3.4793065712489,3.4793065712489,3.47930689489956,3.47930689489956,3.47930598498439,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,0.952972877082611,0.866852630840534,1.02003226036813,0.858984495953078,0.842306007252018,0.876362564907186,1.40469736588885,1.80070354223762,1.9510138241657,2.56696504357325,2.22102866752445,1.62534959861318,3.30358252780286,2.40273663774948,2.09461962776395,1.80022224216093,1.41946154176563,1.21154881628413
